label	text_a
0	PT-91M型坦克采用了法国SAGEM公司研发的哪种电脑系统？
1	二战中最长的步枪的有效射程是多远？
0	联军空军进行大量其他空中轰炸，近几个小时内，已对哪些地方发起了约50次打击？
0	马蒂斯向特朗普辞职的原因是？
0	中韩两国作为战略合作伙伴在过去的17年里，经贸领域也取得了巨大的成果，目前两国的贸易为多少亿美元？
0	MIG-29战斗机续航里程最大只能达到多少米？
0	中国军方现役歼-7系列战机中最先进的是什么型号？
0	中国军方现役战斗机装备何种型号导弹？
0	美国国防部下辖的军种部门有哪三个？
1	我国引进的定位与直20相同的直升机用来做什么？
0	叙利亚自由军拉赫曼旅曾经受到过哪个国家特种部队的训练？
0	PzKpfw V/五号坦克/豹式/黑豹时速多少公里？
1	美国海军设计的最后一款巨型战列舰的排水量是多少？
0	我国的第一代隐身导弹护卫舰是哪一个？
1	中国设计的第一款武装直升机在研发之初和原型机阶段使用的发动机叫什么？
0	AES-10B步枪采用的是什么弹药？
0	弗拉基米尔大公潜艇是由谁设计的？
0	BM-21式冰雹火箭炮的首次实战是在那场战役中？
0	直20直升机是在哪款直升机的使用经验基础上发展的？
0	直20直升机的主旋翼采用什么结构？
0	美国可以在日本建立军事基地的条件是什么？
0	墨尔本号和纽卡斯尔号，过去10年间都升级了新的作战管理系统和防空、反潜和水面战系统，最明显的是舰艏加装了什么？
0	日本《读卖新闻》1月16日报道称，为了弥补美国全球定位系统(GPS)的功能缺陷日本政府有何行动？
1	原计划到2014年至少应该服役30艘的新型核潜艇的第18艘是什么号？
0	二战唯一的潜水航母是哪一款？
1	“分裂者狙击炮”改造的基础的口径为多少毫米？
1	美国答应了日本要购买的战斗机2021年要在哪里部署？
0	美国为什么取消了对巴基斯坦的援助？
0	一支为纳粹服务的苏联伪军部队，为什么来到列支敦士登
0	梭鱼级核潜艇发射的潜射巡航导弹射程是多少？
0	鹰击—83K空舰导弹的基础是哪款导弹？
0	鹰击—83K空舰导弹弹重多少公斤？
0	053H3型护卫舰的长宽比是多少？
0	凤翔号航空母舰的航速是多少？
0	无惧号 “独立”级濒海任务舰满载排水量是多少？
1	目前世界上现役最大的柴电动力潜艇的主要作用是什么？
0	中国希望中国企业能够利用荷兰现有产业优势加快哪些领域的合作？
0	俄军赫梅米姆空军基地和塔尔图斯军事基地周边部署了哪些武器和防御系统？
0	法国唯一的核动力航空母舰是哪个？
0	首批K2坦克是何时开始生产的？
0	尼米兹级核航母的排水量可以达到多少？
0	德国发动闪电战手持32发弹匣什么型号冲锋枪的德国士兵伴随装甲部队横扫欧洲？
0	海湾战争迎来首秀 F-15E“攻击鹰”是在哪种型号战机的基础上改装而成的双座战斗轰炸机？
0	但斯里兰卡用了19年时间剿灭了哪个恐怖组织？
0	H212型火箭弹的最大射程可达多少公里？
1	“大地”SS-150型的舰载型巡航导弹是由谁研制出来的？
1	我国自行研发的第三代预警机未来将担负什么任务？
0	作为一种整体系统研制的，便于日后装配在各种轮式或者履带式底盘上，发展自行防空导弹的导弹系统，其主要特点是什么？
0	巨浪-1A导弹的射程是多远？
0	有“舰炮中AK-47”美誉的是哪款舰炮？
0	E-6B“水星”通信中继飞机最大改进是什么？
0	印度大选计票的前一天(22日)，印度空军宣布苏-30MKI战斗机成功试射了一枚什么导弹？
0	巴基斯坦与土耳其在空军方面最主要的合作项目是什么？
0	土耳巴基斯坦升级了哪国的F-16战斗机并为巴基斯坦提供Kaan 33快速攻击艇？
0	黛丽拉巡航导弹全长多少米？
0	“库尔贝”护卫舰长多少？
0	太平洋战争爆发后日军为何把大量部队投入南洋（即今东南亚和太平洋诸岛）地区？
0	美国和苏联领导人1987年签署的《苏联和美国消除两国中程和中短程导弹条约》有什么影响？
0	“邓肯”号排水量约为多少吨？
0	第一次世界大战期间,被鱼雷击沉的运输船总吨位达到了多少？
0	清政府的什么行为是20世纪初维护南海诸岛固有主权的一次重大举措？
0	夏尔巴人”轻型侦察车全重是多少？
1	列装最新型“基洛”潜艇的国家在叙利亚的扫雷行动中装备的什么武器？
0	流星导弹是哪些国家共同研制的一款超视距空空导弹？
0	图-22M3M最大的特点是什么？
0	图-22M3M最大的主要作用是什么？
1	以P88为基础重新设计的半自动手枪最大的亮点是什么？
0	二战爆发前日本建造的最后一级战列舰是哪一级？
0	79式冲锋枪主要特点有哪些？
0	79式冲锋枪主要特点是仿造那把枪的结构的？
0	美国空军测试JASSM联合防区外空地导弹最新版本LRASM反舰导弹的目的是什么？
0	U-505号潜艇的水面排水量？
0	U-505号潜艇潜艇被美国什么航母俘虏？
0	726A型气垫登陆艇的最大载重能力大约是多少？
1	除了美国外，引领世界武器发展潮流的国家，其服役的三艘全新的中型水面战舰是什么型号的？
0	RVV-MD短程空空导弹的参数具体数据是？
1	抗战时期，研制出十一式轻机枪的国家的军队使用的重机枪主要是哪种重机枪？
1	被日媒称为“准航母”日本战舰搭载的直升机是？
0	对当前MICA系列的广泛重新设计，同时保持相同的空气动力学，质量和重心是为了？
0	棱堡岸防导弹系统有哪四个优点？
1	英国的喷火式战斗机最强劲的对手性能远远超过英国空军配备的哪两款战机？
1	目前中国海军装备的第一种具有区域防空能力的反潜型护卫舰的弦号是多少？
0	第二次世界大战结束的日本无条件投降的签字仪式，在依阿华级战列舰哪列战舰上举行？
0	P-500反舰导弹的最大射程为多少千米？
0	美制PGU-13/B高爆燃烧弹因为采用了美军最为青睐的贫铀弹芯，最大穿甲能力可以达到多少毫米以上均质钢板？
0	1950年代末期德国海军通过美国军事援助项目获得了6艘什么型号的驱逐舰？
0	中国通过哪些方面的成就展示了未来空间站所需的技术？
0	阿尔及利亚哪一年从我国进口了PLZ45型155自行榴弹炮？
1	2016年12月10日中国飞机编队穿越宫古海峡前往西太平洋训练，轰-6K返航时有2架国产战机前往迎接，该机与俄罗斯哪款战机大同小异呢？
0	Skynet 5D卫星将在太空中以多大的速度绕行？
0	德意志银行测算2018年以来中美贸易摩擦使美国股市损失了多少美元呢？
0	M113A3型履带式装甲运输车战斗全重是多少？
0	彭萨科拉”是一款非常典型的脆皮战舰的原因？
0	中俄两国海军在中国山东青岛海空域举行联合军事演习的代号是什么？
1	世界上唯一装备超空泡鱼雷的国家的两架什么战机在白令海中立水域上空执行‘海洋之盾-2019’演习框架内的飞行任务?
0	M2Al式全装药最大射程是多少？
0	土耳其对越境发起的所谓“橄榄枝行动”，叙利亚总统巴沙尔作如何表示？
0	9M311导弹的战斗部重量是多少？
0	9M311导弹的第二级火箭使弹头保持什么速度直至击中目标？
1	中国渔船捕获的一枚没有爆炸的鱼雷的军事参数是多少？
0	中国海军抢滩主力登陆艇主要由哪些组成？
0	美制标枪反坦克导弹是一种怎样的反坦克导弹？
0	中国海军辽宁舰在穿越宫古海峡期间没有进入哪国领海？
1	在如今只能依靠进口的火炮的国家122毫米榴弹炮系列已经可谓是开花结果，大放异彩，这些也必须得益于哪款榴弹炮？
1	俄罗斯目前最大型的登陆舰的最大航速是多少？
0	AFT-11轻型反坦克导弹射程为多少？
0	修改后的PPA型巡逻舰长度变为多少米？
0	有“北方女王”称号的德国“俾斯麦”级战列舰是？
0	MG42有效射程可达多少？
0	SA-19地空导弹的绰号是什么？
0	U-2高空侦察机可以执行多少小时的飞行任务？
0	U-2高空侦察机可以U-2是哪个公司研发的一款高空侦察机？
1	美国海军最重要的海基核威慑力量装备有3台什么发动机？
0	中国海军参加实战次数最多的舰队，曾参加解放军史上迄今唯一一次联合作战：解放一江山岛作战，并取得崇武海战、八·六海战等辉煌胜利的舰队什么？
0	2004年4月13日，美国海军将“约翰·杨”号驱逐舰用作鱼雷实弹打靶的鱼雷有哪些用途？
0	日本的出云级和美国的黄蜂级等，能够搭载哪种型号的隐身舰载机？
0	1984年，美国使用垂直加速性能极好的F-15战机携带哪个型号的导弹进行反卫星武器的试验？
0	26日下午瑞典一辆参加演习的装甲车在首都斯德哥尔摩以南的特鲁萨市附近，与客运火车发生碰撞，事故导致的后果是什么？
0	阿武隈号轻型巡洋舰的所属国在20世纪20年代日本海军建造了哪种重巡洋舰？
1	被美国命名为“东风-ZF”的武器的巡航速度最高能达到多少？
1	取代美军M6的新型装甲车根据什么法案被批量援助给了英国？
0	美国海军的“拳师”号两栖攻击舰与法国海军的“戴高乐”号核动力航母在哪里举行了一场联合演练？
1	截止2015年96式装甲车的所属国三大自卫队先后采购了约多少辆“疾风”高机动车？
1	美军向卡塔尔乌代德军事基地部署的世界上第一款第五代隐形战斗机从开始到现在至少有几架在该基地处于待命状态？
0	“季阿巴斯”反袭击破坏声呐系统由什么组成？
0	“无敌”级航母是英国皇家海军的一款什么型的航母？
0	我国为巴基斯坦量身定制的轻型外贸战斗机是哪一款？
0	截至目前，俄罗斯国防部一共订购了多少架苏-35S战斗机
0	071型船坞登陆舰的成军,有什么重要作用？
0	俄罗斯造成14人遇难的事故潜艇是那一艘？
0	卡-32 在哪个展览会首次展出？
0	中国驻巴基斯坦大使姚敬表示中方愿同巴阿一道继续聚焦哪三大主题呢？
1	美国钱斯·沃特公司设计的一款单座单发倒鸥翼舰载战斗机给人极为深刻的印象，海盗战斗机的军事参数是多少？
0	YZ系列炸弹有何特点？
1	日本自行研发的最新型“国产”军用运输直升机的最大飞行速度是多少？
0	美国15个华侨华人社团当地时间7月2日在洛杉矶举行座谈会，谴责并呼吁什么？
0	“格雷斯1号”(Grace 1)是一艘多少吨超大型油轮？
0	THAAD“萨德”防空导弹系统可防卫半径多少千米的区域？
0	航空专家称其为美国海军有史以来最不安全的飞机是什么飞机？
1	冷战期间性能最先进的“水下杀手”的第3艘的名称是什么？
1	只能依靠进口火炮的国家96A式122毫米榴弹炮装药破甲弹可击穿460毫米厚装甲，发射普通榴弹时最大射程是多少？
0	食人鱼3型装甲车的作战重量为多少吨？
0	霹雳-15从竞标、研发、定型到装备部队只有多少年？
0	霹雳-15射程可高达多少km？
0	中英两国各自对对方贸易有怎样的重要性？
0	韩美同意在韩国部署末端高空区域部署什么防御系统？
0	辽宁省在柬埔寨的哪里投资建设了工业园区？
1	制导反潜武器Zagon-2的出口版本的主要优势是？
0	航母“海洋”号的排水量是多少？
0	日本陆上自卫队计划至2021年度引进完毕的17架什么型号的运输机将暂时部署千叶县木更津驻地？
1	伊斯坎德尔-M系统的陆基巡航导弹最大飞行距离减少了多少公里？
1	被赋予"白天鹅"称号的远程战略轰炸机战斗半径达到多少公里？
1	伊朗设计和制造第三代反直升机地雷的目的是什么？
0	俄国民近卫军的前身是什么？
0	东突信息中心恐怖组织成立的目的是什么？
1	第二个获得歼7 飞机的国家拥有的核武器的数量最大可能为多少枚？
0	96式装甲输送车的武器是什么？
1	作为中国空军提升轰炸机实力的“权宜之计”而研发的轰炸机，挂载的哪款导弹？
0	“海王星”号侦察船的长度是多少？
1	1917年由著名武器设计师约翰·摩西·勃朗宁设计的自动步枪很快被军方选中为制式武器其射速是多少？
1	拥有世界上最好的防空系统的国家在举行国际军事技术论坛期间，首次公开看家的导弹射程达多少公里？
0	温弗雷德·斯托克斯设计的迫击炮有哪些特点？
0	79式坦克的火控系统是什么？
1	英国军方装备的第一款小口径步枪服役期长达多少年？
0	2015年1月20日，位于萨那的也门总统府被被谁占领？
0	“望加锡”级，满载排水量是多少吨？
1	法国陆军中将被VBCI 8×8步兵战车替换的战车使用的柴油机是什么型号？
0	如何区分M1921冲锋枪和美军第一种大量装备的改进版M1928冲锋枪？
0	美国M1917左轮手枪补充哪个手枪的空缺？
1	以我国海军诞生地命名的导弹驱逐舰的最大航速是多少？
0	"天弓"导弹的最大射程是多少？
0	叙利亚拉希丁（Rashidin）发生自杀式炸弹袭击，造成的伤亡如何？
0	二式轻坦的产量有多少辆？
1	被誉为“中国海监新旗舰”的海监船采用的是多大马力的发动机？
0	运-9是基于什么型号的运输机进行深度改造的？
0	自卫队由哪三个军种组成？
0	中央军委联合参谋部参谋长李作成分别会见的美国和阿富汗哪位领导人？
0	一艘“梭鱼”级潜艇由多少个钢制耐压壳体段组成？
0	DDG110导弹驱逐舰由哪一船厂建造？
0	什么火箭弹是1957年由位于加州“中国湖”的美国海军航空武器测试中心研发成功？
0	根据用途侦察卫星分为哪几类？
0	什么原因导致国家和国家之间处理摩擦的手段，逐渐从军事冲突变成了军备竞赛？
1	图-22的改进型最大航程在多少公里左右？
0	“加纳维”中程弹道导弹，导弹长多少？
1	11式狙击榴弹发射器的外销版本，其发射多少分米的高精度榴弹呢？
0	“不知火”号驱逐舰的标准排水量为多少吨？
1	第一种以雷达制导的空空导弹长是多少？
1	除马来西亚、台湾和越南外，菲律宾迫切需要与其结盟组成“铁拳”的国家，大力加强自己的海上事业的原因是什么？
1	第二军事大国最大的核潜艇潜航是什么？
0	“军队-2019”国际军事技术论坛期间，俄罗斯首次公开了什么导弹的战术性能？
1	“世界上最难操控的飞机”是根据哪个飞机进行改型的？
0	在古巴导弹危机中苏联为什么无力突破美国对古巴的封锁？
1	研发PzH 2000自行榴弹炮的国家与匈牙利签订的合同中出售多少辆PzH 2000自行榴弹炮？
1	三八式步枪的基础上进行改装而成的狙击枪，它最初装备什么样的短管步兵支援炮？
0	“霍邱”舰满负荷排水量是多少吨？
1	拥有歼-8B战斗机的国家在其哪架战机上面挂载4个副油箱进行飞行测试？
0	RIM-7海麻雀是以哪个导弹为基础发展的舰载近距离防空导弹？
0	美国的网络战司令部是什么时候建立的
0	美国M67手榴弹的直径是多少？
1	中国现阶段最佳的反舰导弹的最大射程是多少？
0	A-10C雷电II是美制什么型攻击机·最新改进型号？
0	在美军服役的贝内利M4霰弹枪被命名为？
0	大和号的装甲可以承受多少毫米的主炮？
0	大和号可以达到多少公里的最大射程？
0	东海舰队某基地岸导团完成过多少次重大演练演习任务？
0	由美国火箭引擎制造商洛克达因公司研发，并应用于“卡西尼”号和“黎明”号探测器用的推进器型号是？
0	俄罗斯的新型洲际战略导弹"萨尔玛特"的射程可以达到多少？
0	根据苏联的D-74式122毫米加农炮中国仿制了什么武器？
1	在朝鲜战争爆发后，首批被派往韩国的美空军战机，其主要武器是什么？
0	“狂风”战斗轰炸机最大起飞重量高达多少吨？
1	英国海军中被誉为“皇家海军之母”的航母，在第一次世界大战和第二次世界大战期间的主要作用是什么？
1	“鼬鼠2”的研制基础战斗重量是多少？
1	瑞典生产的155毫米自行火炮的命中精度也非常高，拥有什么的能力？
1	海军实力名列世界第五的国家在太平洋战争爆发前的海军吨位是多少？
0	对于美国总统国家安全事务助理博尔顿指责朝鲜进行军事训练一事，朝鲜外务省发言人认为禁止朝鲜使用弹道技术发射本身意味着什么？
0	南森级护卫舰的舰长多少米？
1	只有印度购买了36架法国战机其于哪一天首飞成功？
0	T129武装直升机的起飞重量是多少？
0	T129武装直升机款直升机是以哪款直升机为原型蓝本研制的？
1	让中国成为第三个实现月面软着陆国家的探测器创造了什么记录？
1	由陕西飞机工业公司新近开发的中型中程多用途战术运输机的航程是多少？
0	法国海军的“梭鱼”级攻击型核潜艇首艇“絮弗伦”号水下排水量是多少吨？
0	中国生产的QN-202便携式导弹发射器的射程是多远？
0	考德威尔号驱逐舰于哪年加入美军服役？
0	6月3日约旦皇家空军将出售6架什么机型的军机？
0	全球第一款声学相控阵智能化鱼雷也我国第一种采用远程高速光纤制导的重型鱼雷是什么型号？
0	俄罗斯Kord机枪的口径是多少毫米？
0	代号为“阿拉伯之盾1”的联合军演在哪个军事基地举行？
0	环太平洋－2014”：中国海军舰艇参加海上演习6项课目演练是哪六项？
0	无畏级驱逐舰的主要武器是什么？
0	日制南部94式自卫手枪设计枪身左侧有一条凹槽的目的是什么？
1	被美军命名为旅大级中国海军第一代国产导弹驱逐舰的缺点是什么？
1	美国研制的第一款主动雷达制导视距外空对空导弹已经经历了多少次实单射击？
1	为了解决信息“壁垒”问题侦察技术世界第一的国家哪一年开始启动建设分布式通用地面站（DCGS)系统的？
0	哪种型号的战机是韩国空军主力战机，2005年开始实战部署，目前仍有60多架正在服役？
0	“东突信息中心”已于2002年9月11日被联合国认定为恐怖组织。主要恐怖任务是？
0	AGM-183A导弹采用的什么设计？
0	截止2018年8月17日，巴基斯坦一共接受了多少辆M109L型155自行火炮？
0	法国新研制出来的超美洲豹AS332在1990年被重新命名为什么？
0	伊朗“萨汗德”号驱逐舰的满载排水量是多少吨？
0	哈珀斯·费里”级船坞登陆舰长宽是多少？
0	“星空-2”速度达到了多少马赫(即音速的6倍)，每小时飞行多少公里？
0	“索马里”营指挥官被哪种火箭筒袭击身亡？
0	东南亚地区暨东南亚国家协会的核心三国是那三国？
0	目前F/A-18E/F战机装备于哪些军队？
0	在南海迄今为止出现的最大军事装备是什么？
0	太平洋舰队新服役的或大修后的舰艇都要先编入该舰队进行训练。训练的主要形式是?
1	不仅双引擎超音速还有着全天候航母的能力，可以说是战斗机和攻击机的结合体的战斗机，伊朗宣称可以比肩这款战斗机的是哪个？
0	AIM-120D最新型号的射程有多少？
0	SS-N-20的射程是多少？
1	我国有一种穿着教练机马甲的三代半战斗机，它的高级教练版本，采用了什么发动机？
0	“霍巴特”级防空驱逐舰系统组成部分有哪些？
1	日本海上自卫队第一种采用AIP动力的潜艇被称为什么计划？
0	88式5.8毫米通用机枪在轻机枪状态下的全重是多少？
0	徐惠滋在军事科研工作中组织科研人员攻关编制了什么计划？
1	于20世纪60年代研发的一种安装有PT-76水陆两栖坦克炮塔的巡逻艇的国家在二战时期的一系列内河炮艇上安装的炮塔通常是什么类型的？
1	世界上威力最大的量产手枪它的枪重多少公斤？
0	什么导弹填补了我军导弹库中DF-11和DF-15近程导以及DF-21远程导弹之间的空白？
0	X-37B飞行器机体长多少米？
0	库兹涅佐夫号装备了几台锅炉？
0	二战期间在北美土地上发生的唯一一次大规模战役是？
1	世界上生产数量第二多的先进船坞登陆舰的航空运作能力如何？
0	我国的726型气垫登陆艇满载排水量是多少？
0	集安组织成员国特种部队于20日至22日在哈境内举行的联合战术演习出动了多少台武器装备？
0	在南海举办的“五国团结-2018”军演是由哪些国家联合举办的？
1	无需使用弹射器都能自行在航空母舰的飞行甲板滑行起飞的战斗机什么时候加入了美国飞行表演队？
0	全球能源互联网发展合作组织与几内亚联合倡议成立“非洲能源互联网可持续发展联盟”的原因？
1	创造了皇家空军轰炸机作战生存率的最佳记录的飞机最大航程是多少？
1	新中国生产的第一款大口径火炮整体宽度是多少？
1	李幼斌版《亮剑》第十四集中突袭了八路军指挥部驻地遭到李云龙部就地反击的军队拥有的射程最远的两款火炮的射程都是多少公里？
0	T-72B3装备的是什么柴油机？
0	5月31日上午哪艘航母圆满完成第六次海上试航返港？
1	当前世界上航母数量最多的国家其史上销售量最大的唧筒式霰弹枪是什么型号？
0	T-34坦克的车体重量是多少吨？
0	T129直升机使用的是哪一型发动机？
1	德国海军中唯一的拥有三座烟囱的无畏式战列舰的炮塔正面装甲厚度是多少毫米？
1	为不断提升美国对东亚地区空情的控制能力，向日本出口已经达成协议的系统，该系统将部署在哪？
1	拥有GPS系统的国家生产的最先进的五代隐身战斗机是？
0	苏联时代最新型远程防空导弹系统S-300P具有哪些特点？
0	美国空军在1991年海湾战争中使用的集束弹药是由什么构成的？
1	公布了一组“特种部队突击队（KSK）”在瑞士山区进行射击训练的照片的国家在二战中的狙击神器是什么？
0	FAdeA公司上世纪80年代研发的单发喷气式教练机，1984年首飞、1988年服役，其型号是？
0	加特林机枪每分钟射速高达多少发？
0	85式轻型冲锋枪的有效射程是多少米？
0	阿部规秀在日本国内被誉为什么？
0	美军于哪年单方面退出《反导条约》？
1	与日本在海上争夺"独岛"的归属和控制权的国家的第一级国产驱逐舰是？
0	哪两大技术的提高使中国弹道导弹的精度空前提高？
1	在1835 年10月22日获得了专利号为6909号的人在哪些方面作出了卓越贡献？
0	新中国建造的第一艘千吨以上级战舰是什么战舰？
1	本科生学员向喷气式飞机飞行员过渡的必由之路在哪一年就被交付了？
0	M9式手枪手枪有效射程是多少？
1	美国雷声公司在RIM-7“海麻雀”导弹的基础上研发的深度改进型的导弹，射程如何？
1	2019年退役了4艘第一代导弹驱逐舰的国家的051型旧舰艇什么时期开始地位才开始下降
0	填补了我军电子对抗领域多项空白是什么？
1	中国首款五代隐身战机代表了什么？
0	“怀化”舰改装的最大亮点是什么？
1	受到辐射污染的改舰名及舷号的独立级航空母舰的首舰成为哪个国家海军的靶船？
0	本次对叙利亚发动攻击，法国除了出动“阵风”之外，还派遣了“幻影-2000”战机向叙利亚发射了哪个型号的巡航导弹？
0	63式120毫米自行迫击炮（YW381）和83式82毫米自行迫击炮（YW304）采用的装甲车底盘是什么型号的？
0	萨姆-4的有效射程是多少？
0	二战后期，德国研制出哪两款“智能炸弹”？
1	世界上最大的气垫登陆船舶配备了什么武器？
0	F-35比其他战斗机最具优势的是什么？
0	在美伊关系紧张的背景下，华盛顿首次在卡塔尔部署哪一型号隐形战斗机？
0	1973年以来，乍利两国为争夺哪一地带多次进行过武装冲突？
0	在1984年，埃及与哪家公司达成协议，利用1.5亿美元的美国军事援助建立一条“艾布拉姆斯”的组装生产线？
0	美陆军装备首批XM26模块式霰弹枪附件系统的目的是什么？
0	轰油-6(H-6U)最大起飞重量是多少？
1	歼-7III原型机的所属国目前最顶尖的战机是哪种？
0	苏-35战斗机装备了什么雷达？
1	俄无畏级4艘战舰经常出访并参加联合军演的国家哪些能力美国一直在研究？
1	同盟国会在称呼之前加一个“小”字的国家最先装备的军刀是哪款？
0	什么是航空机炮？
0	M14为什么能衍生出了许多其他厉害的枪支？
0	日本祥凤号航母的续航距离是多少？
1	越战时美国陆军安装在装甲运兵车上的航空机炮，该炮平均故障间隔发数 (MRBF)超过多少呢？
0	美军中的M24轻型坦克于50年代被什么坦克代替？
0	二战时期日军没有大量装备枪榴弹的原因是什么？
1	1988年美军装备了50万把的手枪是哪个公司研制的？
1	二战中后期苏联空军的主力战机的机长是多少米？
0	米-28N武装直升机装备了什么反坦克导弹？
0	俄军Zagon-2/2E深水炸弹最深可对多少米深的潜艇进行攻击？
1	研究超高音速武器最早的国家的防导网络主要由哪四个系统组成？
1	发明巴祖卡火箭筒的国家受限于国内的什么主义，在二战爆发时无法直接参战？
0	日本在太平洋战争中损失的第一艘重巡洋舰是？
0	奥林匹亚号潜艇是哪一年开始服役的？
0	PLZ89有几个舱口？
0	PLZ89的战斗全重是多少？
0	2019年是中马建交多少周年？
0	我国陆军目前装备的排水量最大的船艇是哪个？
1	中国第一代激光制导炸弹总体设计、气动布局及结构与美国哪个导弹比较相近？
1	世界上第一款研制成功的水下枪械的子弹全弹长多少mm？
0	印度与俄罗斯签署合同，购买R-27空对空导弹，是用于装备其空军哪个型号的战斗机？
0	M26坦克由哪五名乘员组成？
0	2016年亮相的“东风-16G”近程弹道导弹的有什么特点？
0	APC 9 Pro冲锋枪有哪三种弹夹？
0	卡-52K“角鲨”武装直升机是哪个基础上开发的？
0	自2018年1月1日起由那个军种代替武警担负国旗护卫任务？
1	在世界各国的空军运输机中最先进的运输机和什么一起是美国空军装备数量最多的两款运输机？
0	“欧根亲王”号标准排水量是多少吨？
1	以由原苏联枪械专家马卡洛夫设计的同名手枪为基础加装消音器改装而成的手枪叫什么？
0	伊朗海军最大的水面舰艇且战斗力在伊朗海军中也是最为强悍的战舰是哪种战舰？
0	俄罗斯新一代重型洲际弹道导弹RS-28“萨尔马特”的起飞质量超过多少吨？
0	二战时期，美国派出哪一型号轰炸机，将刚研制出的原子弹投到日本？
1	在2000米高度最大有效载荷70.12吨的运输机最近在特维尔省执行了一次什么任务？
0	联合国和法国军队联合对科特迪瓦前总统巴博阵营采取武装行动的目标是什么？
0	美国海军在SM-1型的基础上研制出了什么导弹？
0	美国海军导弹有什么能力？
0	RGN进攻手榴弹装填炸药多少克？
0	瑞典的AMOS双管迫击炮系统的最大射速可达多少？
0	伊朗在霍尔木兹海峡上空击落的是美国哪个型号的无人机？
0	“魟”式轻型坦克是美国卡迪拉克公司在上世纪80年代自筹资金研制的一种什么坦克？
0	“大青花鱼”号单机功率是多少？
0	俄罗斯AK-12突击步枪主要是为了替换哪个型号的步枪？
0	俄罗斯AK-12民用版是哪个型号？
0	中国鹰击-12反舰巡航导弹的射程约为多少公里？
0	“神州丸”号两栖突击舰的标准排水量是多少？
0	零式战斗机的最为重要的依仗是什么？
0	美国飞行员驾驶“地狱猫战斗机”攻击零式战斗机战机时只要击中哪个部位飞机就报废了？
1	号称全球运输机之最的运输机最大有效载重是多少吨？
0	金刚号的满排水量是多少？
0	MXY-7樱花特别攻击机唯一在战斗中使用过的型号是哪个？
0	马其顿议会通过了一项宪法修正案，改其国名为什么，结束了与希腊长达28年的国名争端？
0	F-35战机最大起飞重量为多少公斤？
0	F-35战机最大有哪三个型号？
0	上海合作组织的主要目标是什么?
0	15日，缅甸全国停火协议签署仪式在内比都举行，这对于什么来说是一个历史性的标志事件？
0	采用低空高速突防的方式对敌打击，作为美国空军空基核力量三大主力之一的是哪款战机？
1	全世界唯一专门研制的轻型坦克在2016年时其战斗全重是多少？
1	与韩国联合研制T-50“金鹰”高级教练机的国家，在1968年通过以色列搞到了一架什么型号的战机？
1	台湾海军射程最远、性能最强的防空导弹，其射程是前一代“标准”-1型导弹的几倍？
0	俄方对发展俄中全面战略协作伙伴关系的态度？
0	巴基斯坦和中国就哪些领域合作达成了框架协议？
1	我军装备的第一种大口径火炮的整体重量是多少？
0	新型RPG-32式“哈希姆”（Hashim）系列单兵反坦克火箭筒的射程是多少？
0	巴祖卡反坦克火箭筒全长多少米？
0	波音EA-18G“咆哮者”还能携带多枚哪款导弹？
0	波音EA-18G“美国海军目前电子攻击力量的中流砥柱是哪款战机？
0	日本计划将“临时F-35A飞行队”改编成什么队进行运用呢？
0	美国专家认为美国的哪项措施有利于稳妥应对中国海上民兵力量？
1	B-1的改进型主要采用什么方式多敌打击？
1	2007年卖给印度40架苏-30MKI的国家，其空天军目前已经装备了几架苏-30SM战斗机？
0	勃朗宁M2HB 12.7mm口径重机枪的最大射程是多少米？
1	中国第三代榴弹炮装药破甲弹可击穿多少毫米厚装甲？
0	KI-45战斗机的最大起飞重量为多少？
0	反恐警察6月29日在首都雅加达附近哪里逮捕住伊斯兰团最大头目？
1	和美国研制的新型进攻手榴弹都是为了应对日益普及的防弹衣，专门研制的近战利器的国家在建国后，作为代表的是哪种手榴弹？
0	MAS 1873和MAS 1874在外观上有什么差异？
0	美国总统特朗普和谁近日接连访问欧洲多国？
0	在2015年3月我国在马来西亚“兰卡威”防务展上就专门展示了一款出口型两栖攻击舰排水量是多少？
0	HIARS高机动火箭炮一次可发射多少枚227毫米的火箭弹？
0	2015年3月，沙特等国针对胡塞武装发起军事行动的代号是什么？
0	2015年3月，沙特胡赛武装幕后支持者是谁？
1	2007年曾将3艘新造的27米级巡视船交付印度尼西亚使用的国家的敷岛级PLH型巡视舰标准排水量是多少？
0	当今口径最大的自行迫击炮的型号是？
1	8月4日正式提出7.62毫米ICSR步枪招标的国家在哪年与雷明顿公司签订合同，将M40A5升级到M40A6？
1	中国自主研发的第五代战斗机将拥有远程打击能力，能够达到西太平洋地区，并拥有良好的什么？
0	2015年公开的M-KAM系统模型及导弹样弹，最大射程是多少？。
0	深圳与日本的哪些城市结为了友好城市，在经贸与科技方面建立了合作关系？
0	苏联级战列舰满载排水量高达多少吨？
0	苏联在三十年代提出过一项什么计划，苏联级战列舰中苏联级战列舰是至关重要的一环？
0	“休伊”通用直升机系列的最新型号是什么？
1	最大载重150吨也是世界之最，可以携带3艘40吨的T-80坦克的气垫船配备了几门火箭炮？
1	全球最先进的多用途战机的发动机推力能够达到多少？
0	叙利亚共采购了多少架L-39教练机？
0	叙利亚共L-39教练机采用的是什么发动机？
0	1944年中国的660名劳工被日军强掳到哪里从事重体力劳动？
